Index,Stream,OpDirn,ByteSize,Locality,Reg_Addr,Reg_Name,Reg_Payload,Tag,CmdSize,CmdCode/ResponseCode,Cmd_Name/Response_Name,Cmd_Payload/Response_Payload
1069,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1070,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1070,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1071,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1071,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1072,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
1072,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1073,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1073,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1074,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1074,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1075,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1075,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1076,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1076,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1077,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1077,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
1079,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1079,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1080,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1080,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
1078,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1078,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
1082,MOSI,WRITE,1,0,0x01C,RESERVED,40,,,,,
1082,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
1083,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1083,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1084,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1084,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1085,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1085,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1086,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1086,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1087,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1087,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1088,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1088,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1089,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,C0 01 00 00 00 16 00 00 01 7A 00 00 00 06 00 00 01 12 00 00 00 01,TPMI_ST_COMMAND_TAG.None,22,TPM_CC.GetCapability,GetCapability,00 00 00 06 00 00 01 12 00 00 00 01
1089,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1090,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1090,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1091,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1091,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1092,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1092,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1093,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1093,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1094,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1094,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
1096,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1096,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1097,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1097,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
1095,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1095,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,0x8001,27,0x0,SUCCESS,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18
1099,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1099,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1100,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1100,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1101,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1101,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1102,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1102,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1103,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1103,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1104,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1104,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
1105,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1105,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1106,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1106,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1107,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1107,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1108,MOSI,WRITE,53,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 35 00 00 01 82 00 00 00 07 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 04 85 D6 4B 3C 1D 4E B4 9F 59 11 58 58 93 11 F4 26 AB 18 6E 83,TPMI_ST_COMMAND_TAG.SESSIONS,53,TPM_CC.PCR_Extend,PCR_Extend,00 00 00 07 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 04 85 D6 4B 3C 1D 4E B4 9F 59 11 58 58 93 11 F4 26 AB 18 6E 83
1108,MISO,WRITE,53,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1109,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1109,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1110,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1110,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1111,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1111,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1112,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1112,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1113,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1113,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
1115,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1115,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1116,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1116,MISO,READ,4,0,0x018,TPM_STS,94 09 00 04,,,,,
1114,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1114,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01 00 00,0x8002,19,0x0,SUCCESS,00 00 00 00 00 00 01 00 00
1118,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1118,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1119,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1119,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1120,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1120,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1121,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1121,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1122,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1122,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1123,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1123,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
1124,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1124,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1125,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
1125,MISO,READ,1,0,0x01C,RESERVED,44,,,,,
1126,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1126,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1127,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
1127,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1128,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1128,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1129,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1129,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1130,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1130,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1131,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1131,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1132,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1132,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
1134,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1134,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1135,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1135,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
1133,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1133,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
1137,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1137,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1138,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1138,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1139,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1139,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1140,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1140,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1141,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1141,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1142,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1142,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1143,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1143,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1144,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 FA 00 00 00 06 00 00 01 12 00 00 00 01,0x8001,22,0x1fa,UNKNOWN_TPM_COMMAND,00 00 00 06 00 00 01 12 00 00 00 01
1144,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1145,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1145,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1146,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1146,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1147,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1147,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1148,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1148,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1149,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1149,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
1151,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1151,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1152,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1152,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
1150,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1150,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,0x8001,27,0x0,SUCCESS,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18
1154,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1154,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1155,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1155,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1156,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1156,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1157,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1157,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1158,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1158,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1159,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1159,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
1160,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1160,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1161,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1161,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1162,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1162,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1163,MOSI,WRITE,64,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 41 00 00 01 82 00 00 00 07 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 0F B7 0B 7C 1B 92 20 9A F6 6D 79 F1 2D EC 1F 14 F4 B8 C7 1C 0C 69 BE 22 A1 A0 4F 5C 58 04 E2 6E C3,0x8002,65,0x182,UNKNOWN_TPM_COMMAND,00 00 00 07 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 0F B7 0B 7C 1B 92 20 9A F6 6D 79 F1 2D EC 1F 14 F4 B8 C7 1C 0C 69 BE 22 A1 A0 4F 5C 58 04 E2 6E C3
1163,MISO,WRITE,64,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1165,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1165,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1166,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1166,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1167,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1167,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1168,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1168,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1169,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1169,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
1171,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1171,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1172,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1172,MISO,READ,4,0,0x018,TPM_STS,94 09 00 04,,,,,
1170,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1170,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01 00 00,0x8002,19,0x0,SUCCESS,00 00 00 00 00 00 01 00 00
1174,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1174,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1175,MOSI,WRITE,1,0,0x000,TPM_ACCESS,30,,,,,
1175,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1176,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1176,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1177,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1177,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1178,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1178,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1179,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1179,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1180,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1180,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1181,MOSI,WRITE,30,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
1181,MISO,WRITE,30,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1182,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1182,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1183,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1183,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1184,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1184,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1185,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1185,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1186,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1186,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
1188,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1188,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1189,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1189,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
1187,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1187,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
1191,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1191,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1192,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1192,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1193,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1193,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1194,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1194,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1195,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1195,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1196,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1196,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
1197,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1197,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1198,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1198,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1199,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1199,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1200,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 06 00 00 01 12 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 06 00 00 01 12 00 00 00 01
1200,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1201,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1201,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1202,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1202,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1203,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1203,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1204,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1204,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1205,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1205,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
1207,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1207,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1208,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1208,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
1206,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1206,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,0x8001,27,0x0,SUCCESS,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18
1210,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
1210,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1211,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1211,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1212,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1212,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1213,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1213,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1214,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1214,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1215,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1215,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
1216,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1216,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
1217,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
1217,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
1218,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1218,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1219,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1219,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
1220,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
1220,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1221,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1221,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1222,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1222,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
1224,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1224,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
1225,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
1225,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
1223,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
1223,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
1227,MOSI,WRITE,1,0,0x018,TPM_STS,60,,,,,
1227,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
1228,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
1228,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1229,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1229,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
1230,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
1230,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
1231,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
1231,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
1232,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
1232,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
